gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3450270439	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN561	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.498975	14.9664							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN561				CC0_1_0					2023-03-09T02:17:01.278Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270438	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1828	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	45.668786	13.119011							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1828				CC0_1_0					2023-03-09T02:17:01.277Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270437	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN560	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.494892	14.963992							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN560				CC0_1_0					2023-03-09T02:17:01.277Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270436	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN563	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.471772	10.332422							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN563				CC0_1_0					2023-03-09T02:17:01.277Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270435	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN562	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.498975	14.9664							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN562				CC0_1_0					2023-03-09T02:17:01.279Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270434	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN565	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.489753	10.327967							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN565				CC0_1_0					2023-03-09T02:17:01.283Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270433	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4099	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	45.700697	13.223981							2013-07-01T00:00:00		7	2013	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4099				CC0_1_0					2023-03-09T02:17:01.275Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270432	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN567	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.495825	10.323797							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN567				CC0_1_0					2023-03-09T02:17:01.281Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270431	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN564	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.471772	10.332422							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN564				CC0_1_0					2023-03-09T02:17:01.276Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270430	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1823	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.929336	16.973822							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1823				CC0_1_0					2023-03-09T02:17:01.277Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270429	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4098	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.280569	13.233144							2013-07-01T00:00:00		7	2013	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4098				CC0_1_0					2023-03-09T02:17:01.275Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270428	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1822	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.928108	15.681475							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1822				CC0_1_0					2023-03-09T02:17:01.273Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270427	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN568	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	37.968464	12.0731							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN568				CC0_1_0					2023-03-09T02:17:01.276Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270426	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1825	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	45.67765	13.380578							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1825				CC0_1_0					2023-03-09T02:17:01.274Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270425	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN566	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	43.495825	10.323797							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN566				CC0_1_0					2023-03-09T02:17:01.275Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270424	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN569	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	37.968464	12.0731							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN569				CC0_1_0					2023-03-09T02:17:01.276Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270423	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1824	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	37.064703	14.243122							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1824				CC0_1_0					2023-03-09T02:17:01.273Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270422	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1821	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.928108	15.681475							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1821				CC0_1_0					2023-03-09T02:17:01.274Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270421	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1820	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.928108	15.681475							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1820				CC0_1_0					2023-03-09T02:17:01.277Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270420	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1819	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.928108	15.681475							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1819				CC0_1_0					2023-03-09T02:17:01.273Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270419	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1816	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.945659	15.130875							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1816				CC0_1_0					2023-03-09T02:17:01.272Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270418	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1815	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.945659	15.130875							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1815				CC0_1_0					2023-03-09T02:17:01.272Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270417	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1818	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.928108	15.681475							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1818				CC0_1_0					2023-03-09T02:17:01.272Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270416	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1817	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	41.928108	15.681475							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1817				CC0_1_0					2023-03-09T02:17:01.273Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270415	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN1811	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	37.619931	15.177731							2011-07-01T00:00:00		7	2011	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN1811				CC0_1_0					2023-03-09T02:17:01.265Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270414	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN570	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.210842	15.566028							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN570				CC0_1_0					2023-03-09T02:17:01.272Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270413	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4095	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.885872	16.755844							2013-07-01T00:00:00		7	2013	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4095				CC0_1_0					2023-03-09T02:17:01.271Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270412	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4094	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	40.256222	16.757922							2013-07-01T00:00:00		7	2013	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4094				CC0_1_0					2023-03-09T02:17:01.272Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270411	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4096	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.885872	16.755844							2013-07-01T00:00:00		7	2013	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4096				CC0_1_0					2023-03-09T02:17:01.270Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270410	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4097	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.885872	16.755844							2013-07-01T00:00:00		7	2013	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4097				CC0_1_0					2023-03-09T02:17:01.271Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270409	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN572	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.210842	15.566028							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN572				CC0_1_0					2023-03-09T02:17:01.270Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270408	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN571	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.210842	15.566028							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN571				CC0_1_0					2023-03-09T02:17:01.270Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270407	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN574	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.241644	15.242058							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN574				CC0_1_0					2023-03-09T02:17:01.272Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270406	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN573	Animalia	Cnidaria	Scyphozoa	Semaeostomeae	Pelagiidae	Pelagia	Pelagia noctiluca		SPECIES	Pelagia noctiluca (Forsskål, 1775)	Pelagia noctiluca		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.210842	15.566028							2010-07-01T00:00:00		7	2010	2264423	2264423	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN573				CC0_1_0					2023-03-09T02:17:01.269Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270405	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4090	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.648683	16.560122							2013-07-01T00:00:00		7	2013	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4090				CC0_1_0					2023-03-09T02:17:01.269Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3450270404	72de2856-c6aa-407d-a6f1-4d2e23df4161	CSJELLY_CSJN4091	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	Rhizostomatidae	Rhizostoma	Rhizostoma pulmo		SPECIES	Rhizostoma pulmo (Macri, 1778)	Rhizostoma pulmo		IT			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	38.648683	16.560122							2013-07-01T00:00:00		7	2013	5185453	5185453	HUMAN_OBSERVATION		Jellyfish sightings along the Italian coastline from 2009 to 2017	CSJELLY_CSJN4091				CC0_1_0					2023-03-09T02:17:01.271Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
